-2.123406642783960996e-07
-2.123406642783960996e-07
-7.874103916131759618e-08
-7.874103916131759618e-08
-4.723286445840004969e-08
-4.723286445840004969e-08
-2.789378320963885630e-08
-2.789378320963885630e-08
-1.431114393795739539e-08
-1.431114393795739539e-08
-3.458057221554940290e-09
-3.458057221554940290e-09
5.753054662611095876e-09
5.753054662611095876e-09
1.381273099879024632e-08
1.381273099879024632e-08
2.105618368105793198e-08
2.105618368105793198e-08
2.740771569642488570e-08
2.740771569642488570e-08
3.379963866678840117e-08
3.379963866678840117e-08
4.048723539689067053e-08
4.048723539689067053e-08
4.673934595865547179e-08
4.673934595865547179e-08
5.253407753556498348e-08
5.253407753556498348e-08
5.793014795611044930e-08
5.793014795611044930e-08
6.312609615958793880e-08
6.312609615958793880e-08
6.835519709347050154e-08
6.835519709347050154e-08
7.375806232735849198e-08
7.375806232735849198e-08
7.869342098189508814e-08
7.869342098189508814e-08
8.255457604101633721e-08
8.255457604101633721e-08
8.777615448389426003e-08
8.777615448389426003e-08
9.465090249907585596e-08
9.465090249907585596e-08
1.002782384081989774e-07
1.002782384081989774e-07
1.056604167316829762e-07
1.056604167316829762e-07
1.122066220770798779e-07
1.122066220770798779e-07
1.188336251890547827e-07
1.188336251890547827e-07
1.243519123389034665e-07
1.243519123389034665e-07
1.296702991167381289e-07
1.296702991167381289e-07
1.358787986063506831e-07
1.358787986063506831e-07
1.427345864856789190e-07
1.427345864856789190e-07
1.501975908279429432e-07
1.501975908279429432e-07
1.583799034575399987e-07
1.583799034575399987e-07
1.673507720111764352e-07
1.673507720111764352e-07
1.773005129879864134e-07
1.773005129879864134e-07
1.887636176117408222e-07
1.887636176117408222e-07
2.025655809613602141e-07
2.025655809613602141e-07
2.195824402101687482e-07
2.195824402101687482e-07
2.421301469126143791e-07
2.421301469126143791e-07
2.769281913190940745e-07
2.769281913190940745e-07
3.611138857470726237e-07
3.611138857470726237e-07
