993667.2170801561,968339.1224072505,943013.9192887519,917691.5203160434,892371.8462735071,867054.8202463432,841740.3663529155,816428.4099770329,791118.8772185626,765811.6946131237,740506.7893069343,715204.0890061322,689903.5212335067,664605.0118802072,639308.4840371823,614013.8571931683,588721.0517934113,563429.9882086958,538140.5930279111,512852.7937190299,487566.5195129853,462281.7049884063,436998.2766348985,411716.15677929745,386435.2672741105,361155.5310698813,335876.87172423827,310599.2124526194,285322.4765190176,260046.5884717108,234771.47442906248,209497.0609570133,184223.27364548715,158950.03672228486,133677.27410867935,108404.90956960116,83132.86686443794,57861.06972262327,32589.4409229379,7317.899109608551
993667.7906912231,968341.8236145873,943018.5834703046,917697.986686679,892379.9584043112,867064.4260954388,841751.3181840867,816440.5642234768,791132.0944254841,765825.8394174405,740521.7303631117,715219.6989394049,689919.676661484,664621.5936345505,639325.3775511911,614030.9529281894,588738.2450139181,563447.1789639177,538157.6856118856,512869.69643741683,487583.14417482016,462297.9665933179,437014.0944926135,411731.4548098375,386449.9740560172,361169.5797572375,335890.19997061905,310611.7624414954,285334.1948996626,260057.4262151409,234781.38669184488,209506.0070922784,184231.21734902723,158956.94614632637,133683.12190149145,108409.67288288556,83136.52732844609,57863.613353341694,32590.85789224751,7318.183266552604
993668.2763072355,968344.1106820551,943022.5327945008,917703.4622264864,892386.8277503047,867072.5605278943,841760.5926197171,816450.8571109092,791143.2876930617,765837.8184470836,740534.3839257694,715232.9191534519,689933.3590160579,664635.6371801433,639339.6852377811,614045.4319824751,588752.8067621448,563461.7388257884,538172.1625840289,512884.0128909068,487597.22539576225,462311.7404925691,437027.49263949477,411744.4127153936,386462.4311983123,361181.4794990886,335901.48949360003,310622.39277401223,285344.1208676608,260066.606306142,234789.78292145688,209513.58501751226,184237.9462050943,158962.7989492821,133688.0754814351,108413.70788734422,83139.62819492993,57865.768219116784,32592.05837985541,7318.424053578975
993668.6932971175,968346.074754857,943025.9245692671,917708.1649380529,892392.7276931498,867079.5471389341,841768.5584514742,816459.6977534844,791152.9017291006,765848.1074253217,740545.2523066924,715244.2742732184,689945.1111091807,664647.6995407317,639351.9745079046,614057.8684772244,588765.3143278603,563474.2448394219,538184.5974795952,512896.3099935657,487609.3205239583,462323.57169190334,437039.0011034307,411755.54304203123,386473.1314003144,361191.7009264227,335911.18677753414,310631.52385370515,285352.6469529549,260074.49175362868,234796.99510883435,209520.0943570044,184243.72626750666,158967.82655428073,133692.3307244882,108417.17414002243,83142.2920764856,57867.61951028745,32593.089824413757,7318.630972747576
993669.0559193168,968347.78292741,943028.874595147,917712.2553113071,892397.8595123832,867085.6242101251,841775.4872838914,816467.3875033227,791161.2641619733,765857.0568919816,740554.7056981077,715254.1509898008,689955.3330819235,664658.1913667088,639362.6636932277,614068.6857130463,588776.1933756683,563485.1225322455,538195.4132975114,512907.0059318051,487619.8407576343,462333.86233470606,437049.01101026044,411765.22403687297,386482.43827631295,361200.5913754675,335919.62134333374,310639.46595714695,285360.0628643934,260081.3504821137,234803.26828658633,209525.75625189138,184248.753893617,158972.1997502775,133696.03217498073,108420.18937348897,83144.60943670043,57869.23007461809,32593.98722074028,7318.8110334779485
993669.3748154615,968349.2852745546,943031.4693000531,917715.8531345918,892402.3734540626,867090.9696272699,841781.5819051343,816474.15138999,791168.6196777148,765864.9286815784,740563.0206506586,715262.8382127545,689964.3239204857,664667.4195176763,639372.065408629,614078.2000326827,588785.7620333827,563494.6899571677,538204.9262380183,512916.41335218155,487629.0935606865,462342.91314497474,437057.81486488803,411773.7385856011,386490.6237755578,361208.41062521114,335927.0396480587,310646.4511499503,285366.58528650977,260087.38288497383,234808.7857270608,209530.73610342303,184253.17594391218,158976.046268911,133699.2879300504,108422.84162768765,83146.64791897983,57870.64690293335,32594.776733103972,7318.969476459455
993669.6580393492,968350.6196945555,943033.7740972844,917719.0490744031,892406.3832454729,867095.7180507437,841786.9958417541,816480.159796634,791175.1535631161,765871.9210883646,740570.4066252654,715270.5547836485,689972.3101159559,664675.6164618707,639380.4164921745,614086.6511079544,588794.2613370571,563503.1881106823,538213.3759164109,512924.769203457,487637.31197921943,462350.952078181,437065.63440374617,411781.30113926873,386497.89406203304,361215.3556152752,335933.628532822,310652.655363612,285372.3784912424,260092.74088478656,234813.68637358776,209535.1593056506,184257.1037541778,158979.46294116043,133702.1799326113,108425.19763788123,83148.45879517347,57871.90561144859,32595.478191998325,7319.110273813417
993669.9117710422,968351.8152695211,943035.8391847906,917721.9127106313,892409.9761684682,867099.9728343615,841791.8469360884,816485.5435144281,791181.0080614659,765878.1863537782,740577.0244490401,715277.4687436655,689979.4655930734,664682.9607215528,639387.8988278805,614094.2230050268,588801.876407856,563510.8020939721,538220.9463864337,512932.255506789,487644.6750512928,462358.15427184734,437072.6399925018,411788.0764694623,386504.4075417889,361221.5776648954,335939.53155779967,310658.21377591474,285377.568698065,260097.54121292525,234818.07698511588,209539.12220634572,184260.62286919964,158982.52416533933,133704.77114008158,108427.30867552642,83150.08145510472,57873.03356171161,32596.106831708625,7319.236477117327
993670.1408186548,968352.8946265369,943037.7036199279,917724.4981828051,892413.220138818,867103.8144032399,841796.226891918,816490.4043290949,791186.2938769019,765883.8429697115,740582.9993027583,715283.7108948096,689985.9257388595,664689.5912668181,639394.6540062431,614101.0590165977,588808.7513640092,563517.676015652,538227.7809487095,512939.01398897026,487651.32218926604,462364.6561066704,437078.9642991439,411794.1928895476,386510.28757182625,361227.1946124273,335944.86051888944,310663.23165486247,285382.25419886963,260101.8747728458,234822.04069938965,209542.6998354894,184263.79990571257,158985.287877263,133707.1105781119,108429.21466551423,83151.54657094403,57874.052059473135,32596.674514868955,7319.350462685019
993670.3489727668,968353.8756051518,943039.3981971281,917726.8481778388,892416.1687067515,867107.3061726083,841800.2080197285,816494.822503405,791191.0983075914,765888.9843785722,740588.4299067665,715289.3843934158,689991.7973282386,664695.6177006243,639400.7936987021,614107.2721584727,588814.9998746833,563523.9235404907,538233.9926346536,512945.1564446367,487657.36336658435,462370.5651675186,437084.7119812875,411799.75162262964,386515.6314655271,361232.29941764276,335949.70360885834,310667.7920432667,285386.5125331296,260105.81327562567,234825.64310146507,209545.95138211193,184266.68741556714,158987.7997803621,133709.23692088827,108430.9471025475,83152.87833822779,57874.977911633236,32597.190599374688,7319.454105181596
993670.5392600755,968354.7724507482,943040.9475073932,917728.9967841759,892418.8646363933,867110.4987851711,841803.8480665562,816498.8621358969,791195.4910715629,765893.6852063576,740593.395103306,715294.5716256115,689997.1656383987,664701.1275597448,639406.40709488,614112.9526948134,588820.7127268906,563529.6354534803,538239.6717252105,512950.77216904506,487662.8864259762,462375.9673905555,437089.9666375155,411804.833524109,386520.516955277,361236.9663351834,335954.13127429486,310671.9612737664,285390.40563740494,260109.41400227183,234828.93657910684,209548.9241250103,184269.32737590795,158990.0963813748,133711.18106031444,108432.53114372939,83154.09608372465,57875.82454322695,32597.662560297973,7319.548902174348
993670.7141267078,968355.5966769569,943042.3714266613,917730.9715545583,892421.3424929722,867113.433174255,841807.1937079515,816502.5750358398,791199.5285201502,765898.0057713846,740597.9586186206,715299.3391821828,690002.0995970807,664706.1915985143,639411.5662852864,614118.1735848637,588825.9633027687,563534.8851356285,538244.8911945684,512955.9333404052,487667.96237237426,462380.93224007776,437094.79584276734,411809.50395155436,386525.00687415927,361241.255386839,335958.20045864,310675.7929641819,285393.9835759422,260112.72325385493,234831.96347814723,209551.6562804106,184271.75371760593,158992.2071894184,133712.96796701575,108433.98712422405,83155.21542991642,57876.60280632852,32598.09644024523,7319.636064324033
993670.8755721449,968356.3576957121,943043.6862031884,917732.7950131427,892423.6305332663,867116.1428022563,841810.283100104,816506.0035556522,791203.2567182557,765901.9953808759,740602.1725452542,715303.7414968673,690006.6555480552,664710.8676536527,639416.3301987438,614122.994467425,588830.8115866726,563539.7325703239,538249.7106935172,512960.69895885204,487672.649246944,462385.5164979157,437099.25483440113,411813.81632971537,386529.152583267,361245.21563557815,335961.9577084037,310679.3309424241,285397.2872717823,260115.77887731648,234834.7584125013,209554.17908670456,184273.99417624617,158994.1563257991,133714.6180525981,108435.33166665597,83156.24914729504,57877.32157206428,32598.49717894802,7319.716581390368
993671.0252481512,968357.0632826798,943044.9052608303,917734.4857689023,892425.7521022895,867118.655314577,841813.1477657307,816509.1826841328,791206.7137209898,765905.6947677558,740606.0799163919,715307.8235362672,690010.880035277,664715.2035020427,639420.7475139872,614127.4646073951,588835.3071286115,563544.2273064652,538254.1794958428,512965.1177603277,487676.99499321816,462389.7670671534,437103.38923956774,411817.8147883833,386532.9965076978,361248.88760812924,335965.44147157145,310682.6114107452,285400.3505276191,260118.61213443024,234837.3499734607,209556.5183470406,184276.07166173335,158995.963715126,133716.14817755632,108436.57850189561,83157.20778490281,57877.988168574135,32598.86885708336,7319.791271061013
993671.1645326737,968357.7199249308,943046.0397991069,917736.0593473869,892427.7266767304,867120.9937753304,841815.8140031846,816512.1416106182,791209.9312750278,765909.137911843,740609.7166300016,715311.6228105164,690014.8118841232,664719.2389971067,639424.8588363656,614131.6250986808,588839.4912599042,563548.4106740236,538258.3387015432,512969.23039567657,487681.0396006587,462393.7230691221,437107.23711515864,411821.5361354134,386536.57403339015,361252.30510698433,335968.68381672393,310685.664564511,285403.20153732155,260121.24909971678,234839.7620081856,209558.695583123,184278.00528269177,158997.64597618944,133717.57240510575,108437.73908291919,83158.1001418944,57878.60870854129,32599.214878612845,7319.860815468555
993671.2945856566,968358.3330835544,943047.0992464718,917737.5288190317,892429.5706531956,867123.1776008712,841818.3039510383,816514.9049067723,791212.9361041302,765912.3534159999,740613.1129028598,715315.1708927708,690018.4837742833,664723.0076834265,639428.6983429891,614135.5105292132,588843.3987678906,563552.3174587678,538262.2229023175,512973.0710780092,487684.81672525755,462397.41742885404,437110.8304901591,411825.0113484872,386539.91494128306,361255.4965804121,335971.7117328151,310688.5158161034,285405.86402874783,260123.71171736642,234842.01458633837,209560.72890756736,184279.81112097958,158999.2170955146,133718.90257111055,108438.8230489035,83158.93362404394,57879.18833680591,32599.538108631514,7319.925788798117
993671.4163916687,968358.9073942178,943048.0916064858,917738.9052790189,892431.2979502336,867125.223272804,841820.6364012149,816517.4934292707,791215.7508910983,765915.3655573542,740616.2943813005,715318.4945800056,690021.9234413883,664726.5380302832,639432.2950396211,614139.1502530514,588847.0591754807,563555.9771818664,538265.8614541626,512976.66884150694,487688.35492794623,462400.87808666704,437114.1965443096,411828.26671511476,386543.0445032952,361258.4861694115,335974.54812244663,310691.1867302074,285408.35813706357,260126.01860892112,234844.12473876908,209562.63369053937,184281.50282355578,159000.68894207347,133720.1487196041,108439.83857986832,83159.71451617089,57879.731419579024,32599.840978705743,7319.986678384508
993671.5307928033,968359.4468219789,943049.0237250392,917740.1982177094,892432.9204730766,867127.1448884103,841822.8274267178,816519.925016679,791218.3950358643,765918.1950988818,740619.2829987749,715321.6167892327,690025.1546047684,664729.8543840705,639435.6737311388,614142.5693726047,588850.4977291445,563559.4150879439,538269.2794600449,512980.04851347505,487691.67863092775,462404.12893379614,437117.3585183177,411831.3247129932,386545.9843286841,361261.2945162071,335977.2125689053,310693.6957460639,285410.7010791391,260128.18569698647,234846.1070279469,209564.42307455014,184283.0920595356,159002.07166475774,133721.31943910758,108440.79267053887,83160.4481925133,57880.24169055816,32600.125568218762,7320.043901004758
993671.6385143416,968359.9547820466,943049.9014987978,917741.415809597,892434.4484761641,867128.9545900109,841824.8908712962,816522.2150330573,791220.8852468461,765920.8599224894,740622.0976447993,715324.5572566083,690028.1976911719,664732.9777112519,639438.8557785745,614145.7895048577,588853.7361696451,563562.6529158725,538272.4985365012,512983.2314726717,487694.8088637545,462407.1905423306,437120.3364239667,411834.20469682355,386548.75302433624,361263.9393949958,335979.7219345631,310696.05874092865,285412.9076796726,260130.2266918126,234847.9739929758,209566.1083760685,184284.5888767572,159003.37400246406,133722.42212500685,108441.69134399857,83161.1392808504,57880.72236492063,32600.39366783411,7320.097815589552
993671.7401849686,968360.4342349162,943050.7300394232,917742.5651409589,892435.890848754,867130.6629032366,841826.8387352198,816524.3767962294,791223.2360068337,765923.3755277729,740624.7546919691,715327.3330882059,690031.0704049254,664735.9261836791,639441.8596955318,614148.8293850231,588856.7933392443,563565.7095060288,538275.5374175961,512986.23624675086,487697.76385112427,462410.08074029564,437123.1476035749,411836.92343941936,386551.366714975,361266.43620887765,335982.0908323214,310698.2894739865,285414.9907856879,260132.15347463894,234849.73650019246,209567.6994019244,184286.0019826978,159004.60352839154,133723.46318626514,108442.5398200163,83161.79179180888,57881.17622913577,32600.64682949782,7320.148733238912
993671.8363528524,968360.8877620413,943051.5138041987,917743.6523909371,892437.2553421062,867132.2790060921,841828.6814821257,816526.4219184221,791225.4599435409,765925.755428709,740627.2684151157,715329.959198065,690033.7881813996,664738.7156441117,639444.701622532,614151.7053466416,588859.6856646256,563568.6012832526,538278.4124352528,512989.07898741146,487700.5594803563,462412.815069016,437125.80717493466,411839.4955620503,386553.83945688116,361268.79838506377,335984.3320005486,310700.39993939165,285416.96159617946,260133.9764025632,234851.40402199235,209569.20470094145,184287.33896788472,159005.76684433146,133724.44820982293,108443.34264891957,83162.40922170332,57881.60571239624,32600.886406208065,7320.196925188543
993671.9274985495,968361.3176265695,943052.2567008737,917744.6829768785,892438.5487518231,867133.8109449096,841830.42828529,816528.3605796541,791227.5681269957,765928.0114720159,740629.6513276908,715332.4486597307,690036.3645509178,664741.3599797974,639447.3957076742,614154.431706858,588862.4275444332,563571.3426444128,538281.1379047075,512991.7738516883,487703.2096765242,462415.4071501349,437128.3283883613,411841.9338797801,386556.1835698916,361271.0376920177,335986.4566039538,310702.4006495697,285418.8299266385,260135.70455318494,234852.98486057506,209570.63176586086,184288.60648517316,159006.86973657802,133725.3820925248,108444.10381902584,83162.99463506552,57882.0129439423,32601.113583931405,7320.242629203364
993672.014045451,968361.7258225108,943052.9621725403,917745.6616719951,892439.7770654625,867135.2658091664,841832.0872269857,816530.2017490391,791229.5703102652,765930.1540948475,740631.9144540442,715334.8129907943,690038.8114333022,664743.871424843,639449.954414736,614157.0210782525,588865.0316629296,563573.9462720815,538283.7264364667,512994.33331053634,487705.72670605296,462417.8689826409,437130.72291564976,411844.2496809432,386558.409906081,361273.1644961145,335988.474477081,310704.3008644898,285420.6044231304,260137.34592259213,234854.48632901802,209571.98719675562,184289.81039483467,159007.91730210697,133726.26914788916,108444.8268435893,83163.55073143856,57882.3997994577,32601.32940743513,7320.286054752514
993672.0963683061,968362.1141148583,943053.6332668967,917746.5927013818,892440.9455829954,867136.6498741424,841833.6654611598,816531.9533653642,791231.4751258775,765932.1925350549,740634.0675515769,715337.0623850443,690041.1393781884,664746.2608069103,639452.3887745395,614159.484623249,588867.5092458918,563576.4233904392,538286.1891908102,512996.76840057614,487708.12142439204,462420.21118518244,437133.0010858058,411846.4529551456,386560.52806895593,361275.1879710261,335990.39432295336,310706.10877870594,285422.2927369388,260138.9075868778,234855.91489899563,209573.27683434365,184290.95588292036,159008.91405151322,133727.11319321318,108445.51483173431,83164.07989987006,57882.767938921665,32601.534801363025,7320.327387231668
993672.1748002322,968362.4840725809,943054.2726931989,917747.4798209643,892442.0590158489,867137.9687182126,841835.1693471838,816533.6224855579,791233.2902473103,765934.1350040506,740636.1192933792,715339.2059033237,690043.357762586,664748.5377500209,639454.7085915938,614161.8322632543,588869.8702709671,563578.7839756351,538288.5360869917,512999.0889310244,487710.403479597,462422.443195241,437135.1720788084,411848.55258067074,386562.546593623,361277.1162698281,335992.22387635225,310707.83167509857,285423.90166811657,260140.3958349002,234857.2763221985,209574.5058695657,184292.04755855104,159009.86399362242,133727.91762117087,108446.17054676254,83164.58426370617,57883.118837724556,32601.730587560793,7320.366791434146
993672.2496385165,968362.8370959383,943054.8828694213,917748.326382876,892443.121568922,867139.2273199717,841836.6045606035,816535.2154076196,791235.0225226984,765935.9888299273,740638.0774194376,715341.251631535,690045.4749544339,664750.7108424497,639456.9226151647,614164.0728517914,588872.1236418136,563581.0369299274,538290.7759764185,513001.3036549914,487712.58148085076,462424.5734340037,437137.2440860012,411850.556479611,386564.4730959294,361278.9566674669,335993.9700389763,310709.4760521381,285425.4372843134,260141.81627817807,234858.57573084076,209575.67893429124,184293.08953445248,159010.7707055319,133728.6854590827,108446.79645442031,83165.06571767323,57883.45381242646,32601.91749941898,7320.404414424631
993672.3211494542,968363.1744392538,943055.4659615672,917749.135389952,892444.1370089483,867140.4301391904,841837.9761854486,816536.7377730795,791236.6780862726,765937.7605767413,740639.9488626549,715343.2068123254,690047.4984489087,664752.7877766493,639459.0386818422,614166.214318787,588874.2773332219,563583.1902268021,538292.9167869639,513003.4204122198,487714.663138888,462426.60944374587,437139.2244437432,411852.4717471355,386566.31439673883,361280.71567947575,335995.6389920678,310711.0477299323,285426.9050197934,260143.1739424648,234859.81772141115,209576.80017690227,184294.08549406388,159011.6373909746,133729.41941830402,108447.3947631195,83165.52595877818,57883.774042222496,32602.09619382558,7320.440387934054
993672.3895724044,968363.4972300102,943056.023916638,917749.9095414313,892445.108721827,867141.5811847064,841839.2887916461,816538.1946529245,791238.2624518157,765939.4561445427,740641.7398545294,715345.0779555135,690049.4349827258,664754.7754665794,639461.0638350857,614168.2637915536,588876.3385127962,563585.2510326504,538294.9656439685,513005.4462487671,487716.6553837339,462428.5580030176,437141.1197454644,411854.30475987034,386568.0766261268,361282.39916150837,335997.2362908412,310712.55193913815,285428.3097584528,260144.4733445245,234861.00642489045,209577.87332566298,184295.03874780258,159012.4669292527,133730.12193563432,108447.9674576613,83165.9665122177,57884.08058694122,32602.26726118836,7320.47483036781
993672.4551232124,968363.8064849597,943056.5584904449,917750.6512715117,892446.0397609901,867142.6840716981,841840.5465003229,816539.5906200764,791239.7805914892,765941.0808537451,740643.4560142854,715346.870931223,690051.2906305391,664756.6801466607,639463.0044260466,614170.2276968254,588878.3136435775,563587.2258093859,538296.928972285,513007.38751793373,487718.5644639931,462430.4252237815,437142.93593616376,411856.06126729824,386569.7653112514,361284.01239327877,335998.7669441169,310713.9933959435,285429.6559038301,260145.7185568795,234862.14556596766,209578.90174216148,184295.95228051377,159013.26191650538,133730.79520823935,108448.51632767655,83166.38875322859,57884.37440222369,32602.431233887484,7320.507848499503
993672.5179971114,968364.1031237867,943057.071271198,917751.3627820493,892446.9328884208,867143.7420702567,841841.753039186,816540.9298108584,791241.2370026819,765942.6395166751,740645.1024244609,715348.5910488643,690053.0708866926,664758.5074556923,639464.8661990676,614172.1118472837,588880.2085710653,563589.1204014608,538298.8125828061,513009.24996584427,487720.39603103773,462432.2166337736,437144.67839253164,411857.7464692532,386571.38545085595,361285.5601497313,336000.2354818412,310715.37636564206,285430.9474384664,260146.91326270712,234863.23851324664,209579.88846662047,184296.828791701,159014.02470069757,133731.44122326007,108449.04299173967,83166.79392561442,57884.65635239383,32602.588593442586,7320.539538907171
993672.5783711955,968364.387980752,943057.5636996091,917752.0460704264,892447.7906096131,867144.7581467842,841842.9117897255,816542.215977385,791242.6357649876,765944.1364985544,740646.6836953283,715350.2431244447,690054.7807348897,664760.2625083643,639466.6543645435,614173.921515292,588882.0285973761,563590.9401100187,538300.6217462022,513011.0388043761,487722.15521075,462433.93724669033,437146.35199122847,411859.36508196045,386572.94157875935,361287.04676169023,336001.6460126245,310716.70471681043,285432.1879744904,260148.0608026218,234864.2883220321,209580.83625651087,184297.67072981095,159014.75741143836,133732.0617830465,108449.5489179196,83167.1831575349,57884.92722142741,32602.739776621198,7320.569989197392
993672.6364065391,968364.6618146695,943058.0370861163,917752.7029534279,892448.615203523,867145.734999456,841844.0258276456,816543.4525324326,791243.980589002,765945.5757697254,740648.2040200651,715351.8315382167,690056.4247078607,664761.9499565045,639468.3736613219,614175.6614960438,588883.7785447506,563592.6897563956,538302.3612560657,513012.7587736106,487723.8466649547,462435.5916222872,437147.9611673495,411860.92139458295,386574.437818219,361288.4761677921,336003.00227301026,310717.98196769797,285433.380796932,260149.16421473204,234865.2977709638,209581.74761961366,184298.48032158823,159015.46198551147,133732.65852676288,108450.03544137544,83167.557475025,57885.187722343966,32602.885180669058,7320.599279053474
993672.6922500181,968364.9253174843,943058.4926256953,917753.3350877743,892449.4087483238,867146.6750887209,841845.0979576384,816544.642588035,791245.274858298,765946.9609505758,740649.6672222116,715353.3602842615,690058.0069386835,664763.5740417566,639470.0284103734,614177.3361618753,588885.462810178,563594.373736739,538304.0354832208,513014.41419554595,487725.4746442564,462437.1839180684,437149.5099647087,411862.41931785725,386575.87792869,361289.8519591518,336004.3076698496,310719.2113261258,285434.528900976,260150.22626909273,234866.26939352593,209582.62484245648,184299.25959732445,159016.14018883507,133733.23294897156,108450.50377949172,83167.91781362341,57885.438505285405,32603.025167809057,7320.6274811370995
993672.746035885,968365.179121686,943058.9314106576,917753.9439878633,892450.1731436639,867147.5806636537,841846.13074343,816545.7889888263,791246.5216656843,765948.2953503433,740651.0767966612,715354.8330133199,690059.5312051137,664765.1386410826,639471.62256115,614178.9495091791,588887.0854125755,563595.9960691818,538305.6484226326,513016.0090204892,487727.0430336746,462438.7179339312,437151.00207926816,411863.8624260975,386577.2653462064,361291.17741793866,336005.56531689904,310720.3957239458,285435.63502413605,260151.24949746023,234867.20550525986,209583.4700148732,184300.01041266404,159016.79363542696,133733.7864156824,108450.9550449498,83168.26502841598,57885.680164493446,32603.160069127112,7320.65466186714
